<END>	<START>	computeCheckSum([B)J	extractTarHeader(Ljava/lang/String;)V	getName()Ljava/lang/String;	getSize()J	isDirectory()Z	parseTarHeader([B)V	writeEntryHeader([B)V
XID:79	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5958147209130567 -0.9961701127763566 -1.3772480546429249 -1.6150718979942382 -0.6105065278469272 -0.36869638459916043 -1.4078925242088407 -1.0976597852537633 -1.808671102611597
XID:80	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5958078029707097 -0.9899359411943868 -1.379499342824765 -1.5946574311650628 -0.5878086809778703 -0.38476931693947347 -1.3910167645742975 -1.106622672686507 -1.8069146012755046
XID:81	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5957696192816022 -0.9961126214817285 -1.3772628067686952 -1.615102186072022 -0.6106350720167174 -0.3686297527125606 -1.4080130518825777 -1.0976178380749542 -1.8087465310424133
XID:82	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5957696192816022 -0.9961123847483457 -1.3772627239483446 -1.615102007058265 -0.61063521376227 -0.36862966137350267 -1.4080131852281736 -1.0976183274534745 -1.8087466149212
XID:83	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.595769585037648 -0.9961123201847183 -1.3772628067686952 -1.6151019533541522 -0.6106352669168641 -0.36862972226620583 -1.4080133296859485 -1.0976184905797706 -1.8087466708403999
XID:84	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.595769585037648 -0.9961123201847183 -1.3772628067686952 -1.6151019533541522 -0.6106352669168641 -0.36862972226620583 -1.4080132630131232 -1.0976184579545063 -1.8087466708403999
XID:85	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5957691398664875 -0.9961136372846174 -1.3772631173451497 -1.6151028842263804 -0.6106342392625306 -0.3686303108961095 -1.4080127296308906 -1.0976162068172024 -1.8087458600127042
XID:86	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.595768626208023 -0.996137173586326 -1.3772658918379994 -1.6151073058967125 -0.6106006823692556 -0.36864669136551 -1.4079943839032676 -1.09761109558259 -1.8087321880081488
XID:87	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5957680269405825 -0.996118561379753 -1.3772637281461586 -1.615105050302173 -0.6106288706940809 -0.3686333555462781 -1.4080104849878403 -1.0976121286996292 -1.8087428543715212
XID:88	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5957577881560705 -0.9961261370197498 -1.3772579410999013 -1.615116256784177 -0.6106333887918177 -0.3686323203628259 -1.4080250642626078 -1.0975911134075413 -1.8087325235123115
XID:89	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.595755237058364 -0.99086854708371 -1.3782069698734567 -1.5946126203165492 -0.5858146588751352 -0.38584062527002727 -1.390890670801933 -1.1075805218146544 -1.8047779326978919
XID:90	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.595722930157801 -0.9961728420372135 -1.3772453630810495 -1.6151585253672134 -0.6105952433493325 -0.3686495635932632 -1.408076895769212 -1.0975456335987743 -1.8086878757778186
XID:91	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.595661421860601 -0.996333313118564 -1.3771879953713713 -1.6152668204569698 -0.6103087723911792 -0.36877099602510954 -1.4082465249452427 -1.0975532449504088 -1.8084441834159213
XID:92	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.595610705039317 -0.9969061879002656 -1.3762804785758793 -1.6152670711713777 -0.6088113107194295 -0.36953176899279433 -1.4082355181591244 -1.098186133186372 -1.8067975696862069
XID:93	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5928553278511333 -0.9339579685994067 -1.242515906430199 -1.5427051454354648 -0.5545358053234719 -0.4587784474769687 -1.2979188923207676 -1.1101775461108456 -1.7546913257632584
XID:94	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5923001169790119 -0.9801601421828827 -1.3552987467408826 -1.607019511611434 -0.6376413846951678 -0.3724273906104337 -1.3831675660817568 -1.0546983204054499 -1.7739581026996265
XID:95	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.590863531807304 -0.994999207581761 -1.3703294948063622 -1.610791303687885 -0.6184629287406168 -0.37251165686084176 -1.3922877469018156 -1.073787192128853 -1.787581588123595
XID:96	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.590188597571278 -0.9972933729097937 -1.3745931465603995 -1.6102893505678018 -0.6135548118182994 -0.37382763338284747 -1.3936500901288411 -1.0755562302042714 -1.790297903814429
XID:97	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5899965841068326 -0.9974551653257456 -1.375024371045827 -1.6104923577199788 -0.6134066235626678 -0.3737660015965561 -1.3941269708185056 -1.0755491498079388 -1.7908538902783984
XID:98	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5899795871810667 -0.9824519760620799 -1.3163935778498248 -1.587854157055541 -0.6028358648768831 -0.3976083018241006 -1.3590037175459364 -1.0714167962368772 -1.7537398049455462
XID:99	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5899685716361311 -0.9988773245036691 -1.3663682601947824 -1.608920505158863 -0.6076373711483178 -0.3774895970571877 -1.3918170447814262 -1.0794543815461624 -1.7834045830481697
XID:100	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5899620502948768 -0.997402796348448 -1.3750392435230265 -1.610517899708203 -0.6135160165297291 -0.3737087938465543 -1.3942235745807416 -1.075518839780993 -1.7909200607696187
XID:101	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5899620165057988 -0.9974026236664708 -1.3750392229236754 -1.6105177580009342 -0.6135160522019658 -0.3737087630420415 -1.3942237360534857 -1.075519304880515 -1.7909202754510423
XID:102	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5899620165057988 -0.997402537325508 -1.3750391096272618 -1.6105177580009342 -0.6135160522019658 -0.3737087630420415 -1.394223628404983 -1.0755192273638934 -1.790920168110317
XID:103	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5899619489276509 -0.997402537325508 -1.3750390375295594 -1.6105177048607204 -0.6135160343658471 -0.3737087117011917 -1.3942236499346814 -1.0755193307193918 -1.7909201144399645
XID:104	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5899619489276509 -0.997402494155033 -1.3750390375295594 -1.6105177048607204 -0.6135161413825705 -0.3737087117011917 -1.3942237683480416 -1.0755193307193918 -1.7909202217806763
XID:105	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5899617968768565 -0.9974037461005499 -1.3750394186175505 -1.6105185551049217 -0.6135153209216988 -0.3737093791327127 -1.3942231762815631 -1.0755174186466512 -1.7909194972313867
XID:106	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5899608001007446 -0.99742416627313 -1.3750405824829448 -1.6105223457972393 -0.6134869803009101 -0.3737234981167777 -1.3942081272991562 -1.0755119098571173 -1.7909070190721827
XID:107	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5899607663117639 -0.9974080200107113 -1.375039727608059 -1.6105204504469446 -0.6135107727428041 -0.3737118537723808 -1.3942212063207264 -1.0755139045889721 -1.7909168673959734
XID:108	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.589952589455741 -0.9974147115706933 -1.37503504127563 -1.6105302638454049 -0.6135141259053758 -0.373711340360502 -1.3942323157249612 -1.0754967998024918 -1.7909082802891911
XID:109	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.589922789159503 -0.9974568060057816 -1.3750226819601241 -1.6105685098735554 -0.6134799355626035 -0.3737270099644616 -1.3942711362817075 -1.0754593576575964 -1.7908711430074071
XID:110	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5898657452031637 -0.9976024626448857 -1.3749700867065577 -1.610670722480564 -0.6132298055004328 -0.37383262510851717 -1.394401747822449 -1.0754673976804203 -1.7906727109418261
XID:111	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5898017844777215 -0.9981052041968779 -1.3742293528681349 -1.6107008823647415 -0.6119282084828649 -0.37448830298169994 -1.394393078650743 -1.0760049803067364 -1.7892838132266329
XID:112	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5893209198335754 -0.9428741528195425 -1.362597838686577 -1.5654283018007336 -0.5871501900860043 -0.4126737186374519 -1.3587118430341314 -1.0760921945507473 -1.7823135901546392
XID:113	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.589264983784881 -0.9797435740019309 -1.3724212888533955 -1.5771164623810454 -0.5876376293395551 -0.3976543151782169 -1.366839447131063 -1.0835677930392509 -1.7849198964718065
XID:114	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5892580175860886 -0.9858672064070721 -1.36388214373998 -1.5719529812181277 -0.5693468401018957 -0.4077942757950154 -1.3636739160043898 -1.0949335643401081 -1.7785030062956149
XID:115	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5891454269272816 -0.9840677809231709 -1.3808862496608467 -1.5758300953026145 -0.579105671166986 -0.4004292302667056 -1.3680675188893179 -1.0864939702102014 -1.7884137634199757
XID:116	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5890511740929825 -0.9843290558343429 -1.381958663683544 -1.576162446615209 -0.5785891303199449 -0.400390903560772 -1.3689527360896454 -1.0866906988532887 -1.789612341072358
XID:117	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5889733761182903 -0.9842723819699739 -1.3820014680117096 -1.5762341526757793 -0.5787136848281689 -0.4003162253374701 -1.3691050875319932 -1.086602316325601 -1.7897176059862039
XID:118	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5889668191360065 -0.9842321157670548 -1.3819955442272427 -1.5762294057319974 -0.5787656438504032 -0.40029010190901204 -1.3691345928814997 -1.0866017861907413 -1.7897340642971127
XID:119	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5889667180008082 -0.9842320068766229 -1.3819955442272427 -1.5762293075199152 -0.5787656438504032 -0.40029010190901204 -1.3691345928814997 -1.0866018922176615 -1.7897340642971127
XID:120	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5889667180008082 -0.9842320068766229 -1.3819954709653965 -1.5762292747825595 -0.5787656438504032 -0.4002900036625605 -1.3691345928814997 -1.0866019452311313 -1.7897340642971127
XID:121	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5889667180008082 -0.9842319649956948 -1.3819954709653965 -1.5762292747825595 -0.5787655450630941 -0.4002900036625605 -1.369134694487406 -1.0866019717378685 -1.7897340642971127
XID:122	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5889666842890806 -0.9842324675670986 -1.381995627955082 -1.5762295530501622 -0.5787654462758073 -0.4002902438205924 -1.369134349027421 -1.0866009379763122 -1.7897338234392852
XID:123	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5889663640277998 -0.9842343522150422 -1.3819957535468714 -1.576230682491086 -0.5787642279011187 -0.40029100796066835 -1.369133627626573 -1.0865987326265496 -1.7897328600093116
XID:124	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5889655549477208 -0.9842424353534275 -1.381996873408599 -1.5762338907740805 -0.5787558310874326 -0.4002956583278336 -1.369129685344516 -1.086594385575676 -1.7897291668808775
XID:125	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5889490702693294 -0.9842548744664973 -1.3819886890651556 -1.5762529117957618 -0.5787620216637593 -0.40029386803974354 -1.3691505859437885 -1.0865628760589139 -1.7897121200211679
XID:126	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5889069006576368 -0.984328825437809 -1.3819774384611376 -1.576318018448353 -0.5786974530239739 -0.4003232449803687 -1.3692165254424287 -1.0865109306355631 -1.7896464008717594
XID:127	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5888516245546478 -0.9846077994775724 -1.3818944232463737 -1.576462279922883 -0.578230842355031 -0.40054517003284273 -1.3693887022655709 -1.0865846631827925 -1.7892547005961612
XID:128	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5887535267954382 -0.9857396118164026 -1.3802872186221746 -1.5763223079394009 -0.5759574924804711 -0.4018363358780891 -1.3690968377722053 -1.0877830465906215 -1.7867851062895184
XID:129	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5872663781307639 -0.9616259417502937 -1.365646586923272 -1.4979622807238555 -0.5162234090114184 -0.46620434702939784 -1.3073289130808738 -1.1131927500425496 -1.7632369338633809
XID:130	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5871658512477786 -0.961706158286337 -1.3655119280319632 -1.4981017300713884 -0.5163229581115014 -0.4661804869262858 -1.307330975277694 -1.1129266959093067 -1.7628580192278633
XID:131	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5864882379394438 -0.9463442672158212 -1.3672466988419374 -1.562370787133902 -0.5887886891434716 -0.41388347359210986 -1.3436214952907735 -1.0716028673958755 -1.765820033078674
XID:132	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5861208980567616 -0.9646646160361265 -1.3701193246269552 -1.5048663550533883 -0.5174264832284495 -0.4617301021281275 -1.3169610530490705 -1.1126187229554265 -1.7653096405912778
XID:133	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5860359048284418 -0.964727616997209 -1.370006820007248 -1.5049886869832991 -0.5175136968328593 -0.4617112774828457 -1.3169573227483828 -1.1123881340048638 -1.764980531265183
XID:134	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5860054680364335 -0.9898383695182212 -1.376370217215151 -1.5785428368188619 -0.591858559459006 -0.40103880638795947 -1.357766083079837 -1.0514055292363722 -1.7581696274484024
XID:135	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.585225103127139 -0.9652606780951104 -1.3704719749492604 -1.505633460753104 -0.5195010443589415 -0.4612779703988133 -1.31551900630811 -1.106744377676469 -1.763743306774253
XID:136	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5851594662251232 -0.9962213387829841 -1.369602129962786 -1.601205654248091 -0.6160354202792256 -0.38074397513741437 -1.3777497009667732 -1.0544158891916162 -1.7689952820149397
XID:137	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5851546207167022 -0.9653097119416056 -1.3703808279233272 -1.505740185835176 -0.5195777997532286 -0.46126427792454705 -1.3155091457674681 -1.106539630828833 -1.7634629400401147
XID:138	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5848161537451002 -0.9829155923431736 -1.356560194613731 -1.593441341154735 -0.6296827108738606 -0.3836655628290502 -1.3667379136226991 -1.0363972829158001 -1.7551027388603764
XID:139	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5847435509115382 -0.9980158182317564 -1.373068450120385 -1.6008988517498477 -0.612002319987405 -0.3817952192694626 -1.378914846507687 -1.0560198207844822 -1.7716095747418312
XID:140	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5845852323552596 -0.9981193483559402 -1.3734053111547113 -1.6010825571179008 -0.6119110064696859 -0.3817353019217344 -1.37929409143936 -1.0559997612829943 -1.7720804033220554
XID:141	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5845583676557462 -0.9980669208506291 -1.3734186506575718 -1.6011018142032776 -0.6120063547176684 -0.3816861126948056 -1.3793718152575647 -1.055975281053141 -1.772137683376595
XID:142	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5845583009132205 -0.9980666614312874 -1.373418630134945 -1.6011016408683678 -0.6120063724918934 -0.3816860499436623 -1.3793718568693298 -1.055975552773649 -1.772137683376595
XID:143	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5845583009132205 -0.9980666614312874 -1.373418630134945 -1.6011016408683678 -0.6120063547176684 -0.3816860499436623 -1.3793719713017045 -1.0559756515811485 -1.772137683376595
XID:144	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5845583009132205 -0.9980666614312874 -1.3734185069992046 -1.6011015542009388 -0.6120063724918934 -0.3816860499436623 -1.3793719713017045 -1.0559756515811485 -1.772137683376595
XID:145	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5845582341707052 -0.9980666614312874 -1.3734185275218256 -1.6011016755353442 -0.6120064613630296 -0.3816859871925281 -1.3793720233164304 -1.0559757009849067 -1.7721377090759372
XID:146	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.584558117371328 -0.9980677423462332 -1.3734187327480885 -1.601102299541393 -0.6120058214912548 -0.38168648920185594 -1.3793714719606545 -1.0559740212602804 -1.772137117991451
XID:147	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5845573998901283 -0.998071503951216 -1.3734188866678494 -1.6011040328962334 -0.6120019289582705 -0.3816886436651439 -1.3793698074946337 -1.055970938488457 -1.7721347536615508
XID:148	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5845570995495133 -0.9980862264081537 -1.3734189995423756 -1.6011062862678682 -0.6119817736605738 -0.3816988618234733 -1.3793589886209885 -1.0559688339164157 -1.772125964634999
XID:149	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.584550692332533 -0.998077496644383 -1.3734151002575663 -1.6011129424492807 -0.612004719492075 -0.3816883299076894 -1.3793782651287478 -1.055956804457423 -1.7721276350503317
XID:150	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5845248641976453 -0.9981156079572441 -1.3734036488761419 -1.6011483051236879 -0.6119751798464922 -0.3817020413199384 -1.37940812303857 -1.0559256084602324 -1.7720963351045986
XID:151	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5844703598611045 -0.998251234216846 -1.3733589852175299 -1.6012475786836344 -0.6117586171497444 -0.38179294920531653 -1.3795122776703996 -1.0559345496016754 -1.7719340895239708
XID:152	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5843897920587833 -0.9987246144652155 -1.3727764391301778 -1.601314357512385 -0.6106210040007779 -0.38235704302607887 -1.379519229138388 -1.0564081002711097 -1.7707635826543844
XID:153	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.584293180447534 -0.9997457515880688 -1.36641344248097 -1.5999497648491643 -0.6067982048061804 -0.3849169414805173 -1.3774942995930095 -1.0594407849831935 -1.765390881519589
XID:154	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5840495871396671 -0.960363634451376 -1.3448362480955898 -1.5042001560199048 -0.5224253180483749 -0.467882883751196 -1.3024559513960603 -1.1003783668316167 -1.7483341656265092
XID:155	-3.0 -3.0 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -0.0004345117740176917 -1.5839978086638415 -0.9577210745249728 -1.3378848329504658 -1.5039738629279342 -0.5225040673820045 -0.46892209630215037 -1.3014913919245232 -1.1043098872315509 -1.74699096643816
